ano,sexo,idade,exp,obt,mx,obtIbnr,mxIbnr,obtNatural,obtAcidental
2010,M,74,0.21917808219178081,0,0.0,0,0.0,0,0
2010,M,75,1.7808219178082192,0,0.0,0,0.0,0,0
2010,M,76,0.0,0,0.0,0,0.0,0,0
2010,M,77,0.0,0,0.0,0,0.0,0,0
2010,M,78,0.0,0,0.0,0,0.0,0,0
2010,M,79,0.0,0,0.0,0,0.0,0,0
2010,M,80,0.0,0,0.0,0,0.0,0,0
2010,M,81,0.0,0,0.0,0,0.0,0,0
2010,M,82,0.0,0,0.0,0,0.0,0,0
2010,M,83,0.0,0,0.0,0,0.0,0,0
2010,M,84,0.0,0,0.0,0,0.0,0,0
2010,M,85,0.0,0,0.0,0,0.0,0,0
2010,M,86,0.0,0,0.0,0,0.0,0,0
2010,M,87,0.0,0,0.0,0,0.0,0,0
2010,M,88,0.0,0,0.0,0,0.0,0,0
2010,M,89,0.0,0,0.0,0,0.0,0,0
2010,M,90,0.0,0,0.0,0,0.0,0,0
2010,M,91,0.0,0,0.0,0,0.0,0,0
2010,M,92,0.0,0,0.0,0,0.0,0,0
2010,M,93,0.0,0,0.0,0,0.0,0,0
2010,M,94,0.0,0,0.0,0,0.0,0,0
2010,M,95,0.0,0,0.0,0,0.0,0,0
2010,M,96,0.0,0,0.0,0,0.0,0,0
2010,M,97,0.0,0,0.0,0,0.0,0,0
2010,M,98,0.0,0,0.0,0,0.0,0,0
2010,M,99,0.0,0,0.0,0,0.0,0,0
2010,M,100,0.0,0,0.0,0,0.0,0,0
2010,M,101,0.0,0,0.0,0,0.0,0,0
2010,M,102,0.0,0,0.0,0,0.0,0,0
2010,M,103,0.0,0,0.0,0,0.0,0,0
2010,M,104,0.0,0,0.0,0,0.0,0,0
2010,M,105,0.0,0,0.0,0,0.0,0,0
2010,M,106,0.0,0,0.0,0,0.0,0,0
2010,M,107,0.0,0,0.0,0,0.0,0,0
2010,M,108,0.0,0,0.0,0,0.0,0,0
2010,M,109,0.0,0,0.0,0,0.0,0,0
2010,M,110,0.0,0,0.0,0,0.0,0,0
2011,F,0,0.0,0,0.0,0,0.0,0,0
2011,F,1,0.0,0,0.0,0,0.0,0,0
2011,F,2,0.0,0,0.0,0,0.0,0,0
2011,F,3,0.0,0,0.0,0,0.0,0,0
2011,F,4,0.0,0,0.0,0,0.0,0,0
2011,F,5,0.0,0,0.0,0,0.0,0,0
2011,F,6,0.0,0,0.0,0,0.0,0,0
2011,F,7,0.0,0,0.0,0,0.0,0,0
2011,F,8,0.0,0,0.0,0,0.0,0,0
2011,F,9,0.0,0,0.0,0,0.0,0,0
2011,F,10,0.0,0,0.0,0,0.0,0,0
2011,F,11,0.0,0,0.0,0,0.0,0,0
2011,F,12,0.0,0,0.0,0,0.0,0,0
2011,F,13,0.0,0,0.0,0,0.0,0,0
2011,F,14,0.0,0,0.0,0,0.0,0,0
2011,F,15,0.0,0,0.0,0,0.0,0,0
2011,F,16,0.0,0,0.0,0,0.0,0,0
2011,F,17,0.0,0,0.0,0,0.0,0,0
2011,F,18,0.0,0,0.0,0,0.0,0,0
2011,F,19,0.0,0,0.0,0,0.0,0,0
2011,F,20,0.0,0,0.0,0,0.0,0,0
2011,F,21,0.0,0,0.0,0,0.0,0,0
2011,F,22,0.0,0,0.0,0,0.0,0,0
2011,F,23,0.0,0,0.0,0,0.0,0,0
2011,F,24,0.0,0,0.0,0,0.0,0,0
2011,F,25,0.0,0,0.0,0,0.0,0,0
2011,F,26,0.0,0,0.0,0,0.0,0,0
2011,F,27,0.0,0,0.0,0,0.0,0,0
2011,F,28,0.0,0,0.0,0,0.0,0,0
2011,F,29,0.0,0,0.0,0,0.0,0,0
2011,F,30,0.0,0,0.0,0,0.0,0,0
2011,F,31,0.0,0,0.0,0,0.0,0,0
2011,F,32,0.20821917808219179,0,0.0,0,0.0,0,0
2011,F,33,0.79178082191780819,0,0.0,0,0.0,0,0
2011,F,34,0.0,0,0.0,0,0.0,0,0
2011,F,35,0.9726027397260274,0,0.0,0,0.0,0,0
2011,F,36,0.0273972602739726,0,0.0,0,0.0,0,0
2011,F,37,0.0,0,0.0,0,0.0,0,0
2011,F,38,0.0,0,0.0,0,0.0,0,0
2011,F,39,4.8767123287671232,0,0.0,0,0.0,0,0
2011,F,40,0.12328767123287671,0,0.0,0,0.0,0,0
2011,F,41,0.0,0,0.0,0,0.0,0,0
2011,F,42,0.61643835616438358,0,0.0,0,0.0,0,0
2011,F,43,0.75616438356164384,0,0.0,0,0.0,0,0
2011,F,44,3.6273972602739728,0,0.0,0,0.0,0,0
2011,F,45,3.8493150684931505,0,0.0,0,0.0,0,0
2011,F,46,7.764383561643835,0,0.0,0,0.0,0,0
2011,F,47,0.38630136986301367,0,0.0,0,0.0,0,0
2011,F,48,0.0,0,0.0,0,0.0,0,0
2011,F,49,0.0,0,0.0,0,0.0,0,0
2011,F,50,0.0,0,0.0,0,0.0,0,0
2011,F,51,0.0,0,0.0,0,0.0,0,0
2011,F,52,0.0,0,0.0,0,0.0,0,0
2011,F,53,0.0,0,0.0,0,0.0,0,0
2011,F,54,0.0,0,0.0,0,0.0,0,0
2011,F,55,7.4958904109589044,0,0.0,0,0.0,0,0
2011,F,56,3.7232876712328764,0,0.0,0,0.0,0,0
2011,F,57,6.7808219178082192,0,0.0,0,0.0,0,0
2011,F,58,0.0,0,0.0,0,0.0,0,0
2011,F,59,0.0,0,0.0,0,0.0,0,0
2011,F,60,0.0,0,0.0,0,0.0,0,0
2011,F,61,0.0,0,0.0,0,0.0,0,0
2011,F,62,0.49041095890410957,0,0.0,0,0.0,0,0
2011,F,63,0.50958904109589043,0,0.0,0,0.0,0,0
2011,F,64,0.0,0,0.0,0,0.0,0,0
2011,F,65,0.0,0,0.0,0,0.0,0,0
2011,F,66,0.0,0,0.0,0,0.0,0,0
2011,F,67,0.0,0,0.0,0,0.0,0,0
2011,F,68,0.0,0,0.0,0,0.0,0,0
2011,F,69,0.0,0,0.0,0,0.0,0,0
2011,F,70,0.0,0,0.0,0,0.0,0,0
2011,F,71,0.0,0,0.0,0,0.0,0,0
2011,F,72,0.0,0,0.0,0,0.0,0,0
2011,F,73,0.0,0,0.0,0,0.0,0,0
2011,F,74,0.0,0,0.0,0,0.0,0,0
2011,F,75,0.0,0,0.0,0,0.0,0,0
2011,F,76,0.0,0,0.0,0,0.0,0,0
2011,F,77,0.0,0,0.0,0,0.0,0,0
2011,F,78,0.0,0,0.0,0,0.0,0,0
2011,F,79,0.0,0,0.0,0,0.0,0,0
2011,F,80,0.0,0,0.0,0,0.0,0,0
2011,F,81,0.0,0,0.0,0,0.0,0,0
2011,F,82,0.0,0,0.0,0,0.0,0,0
2011,F,83,0.0,0,0.0,0,0.0,0,0
2011,F,84,0.0,0,0.0,0,0.0,0,0
2011,F,85,0.0,0,0.0,0,0.0,0,0
2011,F,86,0.0,0,0.0,0,0.0,0,0
2011,F,87,0.0,0,0.0,0,0.0,0,0
2011,F,88,0.0,0,0.0,0,0.0,0,0
2011,F,89,0.0,0,0.0,0,0.0,0,0
2011,F,90,0.0,0,0.0,0,0.0,0,0
2011,F,91,0.0,0,0.0,0,0.0,0,0
2011,F,92,0.0,0,0.0,0,0.0,0,0
2011,F,93,0.0,0,0.0,0,0.0,0,0
2011,F,94,0.0,0,0.0,0,0.0,0,0
2011,F,95,0.0,0,0.0,0,0.0,0,0
2011,F,96,0.0,0,0.0,0,0.0,0,0
2011,F,97,0.0,0,0.0,0,0.0,0,0
2011,F,98,0.0,0,0.0,0,0.0,0,0
2011,F,99,0.0,0,0.0,0,0.0,0,0
2011,F,100,0.0,0,0.0,0,0.0,0,0
2011,F,101,0.0,0,0.0,0,0.0,0,0
2011,F,102,0.0,0,0.0,0,0.0,0,0
2011,F,103,0.0,0,0.0,0,0.0,0,0
2011,F,104,0.0,0,0.0,0,0.0,0,0
2011,F,105,0.0,0,0.0,0,0.0,0,0
2011,F,106,0.0,0,0.0,0,0.0,0,0
2011,F,107,0.0,0,0.0,0,0.0,0,0
2011,F,108,0.0,0,0.0,0,0.0,0,0
2011,F,109,0.0,0,0.0,0,0.0,0,0
2011,F,110,0.0,0,0.0,0,0.0,0,0
2011,M,0,0.0,0,0.0,0,0.0,0,0
2011,M,1,0.0,0,0.0,0,0.0,0,0
2011,M,2,0.0,0,0.0,0,0.0,0,0
2011,M,3,0.0,0,0.0,0,0.0,0,0
2011,M,4,0.0,0,0.0,0,0.0,0,0
2011,M,5,0.0,0,0.0,0,0.0,0,0
2011,M,6,0.0,0,0.0,0,0.0,0,0
2011,M,7,0.0,0,0.0,0,0.0,0,0
2011,M,8,0.0,0,0.0,0,0.0,0,0
2011,M,9,0.0,0,0.0,0,0.0,0,0
2011,M,10,0.0,0,0.0,0,0.0,0,0
2011,M,11,0.0,0,0.0,0,0.0,0,0
2011,M,12,0.0,0,0.0,0,0.0,0,0
2011,M,13,0.0,0,0.0,0,0.0,0,0
2011,M,14,0.0,0,0.0,0,0.0,0,0
2011,M,15,0.0,0,0.0,0,0.0,0,0
2011,M,16,0.0,0,0.0,0,0.0,0,0
2011,M,17,0.0,0,0.0,0,0.0,0,0
2011,M,18,0.0,0,0.0,0,0.0,0,0
2011,M,19,0.0,0,0.0,0,0.0,0,0
2011,M,20,0.0,0,0.0,0,0.0,0,0
2011,M,21,0.0,0,0.0,0,0.0,0,0
2011,M,22,0.90410958904109584,0,0.0,0,0.0,0,0
2011,M,23,2.095890410958904,0,0.0,0,0.0,0,0
2011,M,24,0.0,0,0.0,0,0.0,0,0
2011,M,25,5.6219178082191785,0,0.0,0,0.0,0,0
2011,M,26,0.378082191780822,0,0.0,0,0.0,0,0
2011,M,27,0.0,0,0.0,0,0.0,0,0
2011,M,28,0.0,0,0.0,0,0.0,0,0
2011,M,29,0.0,0,0.0,0,0.0,0,0
2011,M,30,0.0,0,0.0,0,0.0,0,0
2011,M,31,0.0,0,0.0,0,0.0,0,0
2011,M,32,0.0,0,0.0,0,0.0,0,0
2011,M,33,0.0,0,0.0,0,0.0,0,0
2011,M,34,0.0,0,0.0,0,0.0,0,0
2011,M,35,0.0,0,0.0,0,0.0,0,0
2011,M,36,0.0,0,0.0,0,0.0,0,0
2011,M,37,0.0,0,0.0,0,0.0,0,0
2011,M,38,0.0,0,0.0,0,0.0,0,0
2011,M,39,0.0,0,0.0,0,0.0,0,0
2011,M,40,0.0,0,0.0,0,0.0,0,0
2011,M,41,0.0,0,0.0,0,0.0,0,0
2011,M,42,0.0,0,0.0,0,0.0,0,0
2011,M,43,0.0,0,0.0,0,0.0,0,0
2011,M,44,0.0,0,0.0,0,0.0,0,0
2011,M,45,0.0,0,0.0,0,0.0,0,0
2011,M,46,0.0,0,0.0,0,0.0,0,0
2011,M,47,0.95342465753424666,0,0.0,0,0.0,0,0
2011,M,48,2.0465753424657533,0,0.0,0,0.0,0,0
2011,M,49,0.0,0,0.0,0,0.0,0,0
2011,M,50,0.0,0,0.0,0,0.0,0,0
2011,M,51,0.0,0,0.0,0,0.0,0,0
2011,M,52,0.0,0,0.0,0,0.0,0,0
2011,M,53,0.0,0,0.0,0,0.0,0,0
2011,M,54,0.0,0,0.0,0,0.0,0,0
2011,M,55,0.0,0,0.0,0,0.0,0,0
2011,M,56,0.873972602739726,0,0.0,0,0.0,0,0
2011,M,57,7.2986301369863025,0,0.0,0,0.0,0,0
2011,M,58,5.76986301369863,0,0.0,0,0.0,0,0
2011,M,59,1.7397260273972603,0,0.0,0,0.0,0,0
2011,M,60,0.31780821917808222,0,0.0,0,0.0,0,0
2011,M,61,0.36986301369863012,0,0.0,0,0.0,0,0
2011,M,62,0.63013698630136983,0,0.0,0,0.0,0,0
2011,M,63,0.0,0,0.0,0,0.0,0,0
2011,M,64,0.33972602739726027,0,0.0,0,0.0,0,0
2011,M,65,0.66027397260273968,0,0.0,0,0.0,0,0
2011,M,66,1.6465753424657534,0,0.0,0,0.0,0,0
2011,M,67,5.1369863013698618,0,0.0,0,0.0,0,0
2011,M,68,4.2164383561643834,0,0.0,0,0.0,0,0
2011,M,69,0.0,0,0.0,0,0.0,0,0
2011,M,70,0.0,0,0.0,0,0.0,0,0
2011,M,71,0.0,0,0.0,0,0.0,0,0
2011,M,72,0.0,0,0.0,0,0.0,0,0
2011,M,73,0.0,0,0.0,0,0.0,0,0
2011,M,74,0.0,0,0.0,0,0.0,0,0
2011,M,75,0.21917808219178081,0,0.0,0,0.0,0,0
2011,M,76,1.7808219178082192,0,0.0,0,0.0,0,0
2011,M,77,0.0,0,0.0,0,0.0,0,0
2011,M,78,0.0,0,0.0,0,0.0,0,0
2011,M,79,0.0,0,0.0,0,0.0,0,0
2011,M,80,0.0,0,0.0,0,0.0,0,0
2011,M,81,0.0,0,0.0,0,0.0,0,0
2011,M,82,0.0,0,0.0,0,0.0,0,0
2011,M,83,0.0,0,0.0,0,0.0,0,0
2011,M,84,0.0,0,0.0,0,0.0,0,0
2011,M,85,0.0,0,0.0,0,0.0,0,0
2011,M,86,0.0,0,0.0,0,0.0,0,0
2011,M,87,0.0,0,0.0,0,0.0,0,0
2011,M,88,0.0,0,0.0,0,0.0,0,0
2011,M,89,0.0,0,0.0,0,0.0,0,0
2011,M,90,0.0,0,0.0,0,0.0,0,0
2011,M,91,0.0,0,0.0,0,0.0,0,0
2011,M,92,0.0,0,0.0,0,0.0,0,0
2011,M,93,0.0,0,0.0,0,0.0,0,0
2011,M,94,0.0,0,0.0,0,0.0,0,0
2011,M,95,0.0,0,0.0,0,0.0,0,0
2011,M,96,0.0,0,0.0,0,0.0,0,0
2011,M,97,0.0,0,0.0,0,0.0,0,0
2011,M,98,0.0,0,0.0,0,0.0,0,0
2011,M,99,0.0,0,0.0,0,0.0,0,0
2011,M,100,0.0,0,0.0,0,0.0,0,0
2011,M,101,0.0,0,0.0,0,0.0,0,0
2011,M,102,0.0,0,0.0,0,0.0,0,0
2011,M,103,0.0,0,0.0,0,0.0,0,0
2011,M,104,0.0,0,0.0,0,0.0,0,0
2011,M,105,0.0,0,0.0,0,0.0,0,0
2011,M,106,0.0,0,0.0,0,0.0,0,0
2011,M,107,0.0,0,0.0,0,0.0,0,0
2011,M,108,0.0,0,0.0,0,0.0,0,0
2011,M,109,0.0,0,0.0,0,0.0,0,0
2011,M,110,0.0,0,0.0,0,0.0,0,0
2012,F,0,0.0,0,0.0,0,0.0,0,0
2012,F,1,0.0,0,0.0,0,0.0,0,0
2012,F,2,0.0,0,0.0,0,0.0,0,0
2012,F,3,0.0,0,0.0,0,0.0,0,0
2012,F,4,0.0,0,0.0,0,0.0,0,0
2012,F,5,0.0,0,0.0,0,0.0,0,0
2012,F,6,0.0,0,0.0,0,0.0,0,0
2012,F,7,0.0,0,0.0,0,0.0,0,0
2012,F,8,0.0,0,0.0,0,0.0,0,0
2012,F,9,0.0,0,0.0,0,0.0,0,0
2012,F,10,0.0,0,0.0,0,0.0,0,0
2012,F,11,0.0,0,0.0,0,0.0,0,0
2012,F,12,0.0,0,0.0,0,0.0,0,0
2012,F,13,0.0,0,0.0,0,0.0,0,0
2012,F,14,0.0,0,0.0,0,0.0,0,0
2012,F,15,0.0,0,0.0,0,0.0,0,0
2012,F,16,0.0,0,0.0,0,0.0,0,0
2012,F,17,0.0,0,0.0,0,0.0,0,0
2012,F,18,0.0,0,0.0,0,0.0,0,0
2012,F,19,0.0,0,0.0,0,0.0,0,0
2012,F,20,0.0,0,0.0,0,0.0,0,0
2012,F,21,0.0,0,0.0,0,0.0,0,0
2012,F,22,0.0,0,0.0,0,0.0,0,0
2012,F,23,0.0,0,0.0,0,0.0,0,0
2012,F,24,0.0,0,0.0,0,0.0,0,0
2012,F,25,0.0,0,0.0,0,0.0,0,0
2012,F,26,0.0,0,0.0,0,0.0,0,0
2012,F,27,0.0,0,0.0,0,0.0,0,0
2012,F,28,0.0,0,0.0,0,0.0,0,0
2012,F,29,0.0,0,0.0,0,0.0,0,0
2012,F,30,0.0,0,0.0,0,0.0,0,0
2012,F,31,0.0,0,0.0,0,0.0,0,0
2012,F,32,0.0,0,0.0,0,0.0,0,0
2012,F,33,0.2103825136612022,0,0.0,0,0.0,0,0
2012,F,34,0.7896174863387978,0,0.0,0,0.0,0,0
2012,F,35,0.0,0,0.0,0,0.0,0,0
2012,F,36,0.97267759562841527,0,0.0,0,0.0,0,0
2012,F,37,0.0273224043715847,0,0.0,0,0.0,0,0
2012,F,38,0.0,0,0.0,0,0.0,0,0
2012,F,39,0.0,0,0.0,0,0.0,0,0
2012,F,40,4.8770491803278686,0,0.0,0,0.0,0,0
2012,F,41,0.12295081967213115,0,0.0,0,0.0,0,0
2012,F,42,0.0,0,0.0,0,0.0,0,0
2012,F,43,0.61748633879781423,0,0.0,0,0.0,0,0
2012,F,44,0.75409836065573765,0,0.0,0,0.0,0,0
2012,F,45,3.6284153005464481,0,0.0,0,0.0,0,0
2012,F,46,3.863387978142077,0,0.0,0,0.0,0,0
2012,F,47,7.7513661202185782,0,0.0,0,0.0,0,0
2012,F,48,0.55464480874316946,0,0.0,0,0.0,0,0
2012,F,49,0.0,0,0.0,0,0.0,0,0
2012,F,50,0.0,0,0.0,0,0.0,0,0
2012,F,51,0.0,0,0.0,0,0.0,0,0
2012,F,52,0.0,0,0.0,0,0.0,0,0
2012,F,53,0.0,0,0.0,0,0.0,0,0
2012,F,54,0.0,0,0.0,0,0.0,0,0
